date,8:00~9:00_x,9:00~10:00_x,10:00~11:00_x,11:00~12:00_x,12:00~13:00_x,13:00~14:00_x,14:00~15:00_x,15:00~16:00_x,16:00~17:00_x,17:00~18:00_x,18:00~19:00_x,19:00~20:00_x,20:00~21:00_x,21:00~22:00_x,8:00~9:00_y,9:00~10:00_y,10:00~11:00_y,11:00~12:00_y,12:00~13:00_y,13:00~14:00_y,14:00~15:00_y,15:00~16:00_y,16:00~17:00_y,17:00~18:00_y,18:00~19:00_y,19:00~20:00_y,20:00~21:00_y,21:00~22:00_y
2019/2/22(五),展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動
2019/2/23(六),不開放,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,不開放,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動
2019/2/24(日),不開放,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,不開放,不開放,不開放,不開放,不開放,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,展覽活動,不開放,不開放,不開放,不開放
2019/2/25(一),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動
2019/2/26(二),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動
2019/2/27(三),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2019/2/28(四),228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放,228紀念日不開放
2019/3/01(五),不開放,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,不開放,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會
2019/3/02(六),不開放,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,不開放,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會
2019/3/03(日),不開放,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,不開放,不開放,不開放,不開放,不開放,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,不開放,不開放,不開放,不開放
2019/3/04(一),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2019/3/05(二),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2019/3/06(三),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2019/3/07(四),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2019/3/08(五),演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會
2019/3/09(六),不開放,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,不開放,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會,見面會
2019/3/10(日),不開放,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,演藝活動,不開放,不開放,不開放,不開放,不開放,場地調整,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放
2019/3/11(一),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2019/3/12(二),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2019/3/13(三),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節
2019/3/14(四),杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節
2019/3/15(五),杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節
2019/3/16(六),不開放,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,不開放,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節
2019/3/17(日),不開放,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,不開放,不開放,不開放,不開放,不開放,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,杜鵑花節,不開放,不開放,不開放,不開放
2019/3/18(一),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2019/3/19(二),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2019/3/20(三),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2019/3/21(四),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2019/3/22(五),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2019/3/23(六),不開放,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,不開放,有場,有場,有場,有場,場地調整,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,有場,有場,有場
2019/3/24(日),不開放,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,不開放,不開放,不開放,不開放,不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放
2019/3/25(一),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2019/3/26(二),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,校隊訓練,校隊訓練,校隊訓練,校隊訓練
