date,8:00~9:00,9:00~10:00,10:00~11:00,11:00~12:00,12:00~13:00,13:00~14:00,14:00~15:00,15:00~16:00,16:00~17:00,17:00~18:00,18:00~19:00,19:00~20:00,20:00~21:00,21:00~22:00
2018/9/24(一),中秋節休館.祝佳節愉快,中秋節休館.祝佳節愉快,中秋節休館.祝佳節愉快,中秋節休館.祝佳節愉快,中秋節休館.祝佳節愉快,中秋節休館.祝佳節愉快,中秋節休館.祝佳節愉快,中秋節休館.祝佳節愉快,中秋節休館.祝佳節愉快,中秋節休館.祝佳節愉快,中秋節休館.祝佳節愉快,中秋節休館.祝佳節愉快,中秋節休館.祝佳節愉快,中秋節休館.祝佳節愉快
2018/9/25(二),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2018/9/26(三),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2018/9/27(四),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,校隊練習,校隊練習,校隊練習,校隊練習
2018/9/28(五),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場
2018/9/29(六),不開放,校隊訓練,體育教學,體育教學,場地調整,有場,有場,有場,有場,有場,有場,有場,有場,有場
2018/9/30(日),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放
2018/10/01(一),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2018/10/02(二),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,羽球新生盃,羽球新生盃,羽球新生盃,羽球新生盃
2018/10/03(三),集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動
2018/10/04(四),集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動
2018/10/05(五),集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動
2018/10/06(六),不開放,足球賽,足球賽,足球賽,足球賽,足球賽,足球賽,足球賽,足球賽,足球賽,足球賽,足球賽,足球賽,足球賽
2018/10/07(日),女子足球賽,女子足球賽,女子足球賽,女子足球賽,女子足球賽,女子足球賽,女子足球賽,女子足球賽,女子足球賽,女子足球賽,不開放,不開放,不開放,不開放
2018/10/08(一),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2018/10/09(二),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2018/10/10(三),國慶日,國慶日,國慶日,國慶日,國慶日,國慶日,國慶日,國慶日,國慶日,國慶日,國慶日,國慶日,國慶日,國慶日
2018/10/11(四),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,校隊練習,校隊練習,校隊練習,校隊練習
2018/10/12(五),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場
2018/10/13(六),不開放,校隊訓練,校隊訓練,校隊訓練,場地調整,有場,有場,有場,有場,有場,有場,有場,有場,有場
2018/10/14(日),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放
2018/10/15(一),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2018/10/16(二),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2018/10/17(三),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2018/10/18(四),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,校隊練習,校隊練習,校隊練習,校隊練習
2018/10/19(五),場地調整,場地調整,場地調整,場地調整,場地調整,體育教學,體育教學,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整
2018/10/20(六),不開放,校隊訓練,校隊訓練,校隊訓練,場地調整,有場,有場,有場,有場,有場,有場,有場,有場,有場
2018/10/21(日),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放
2018/10/22(一),金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎
2018/10/23(二),金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎
2018/10/24(三),金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎
2018/10/25(四),金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎
2018/10/26(五),金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎
2018/10/27(六),不開放,金音獎,場地調整,場地調整,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎
2018/10/28(日),不開放,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,金音獎,不開放,不開放,不開放,不開放
2018/10/29(一),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2018/10/30(二),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2018/10/31(三),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2018/11/01(四),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2018/11/02(五),集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動
2018/11/03(六),不開放,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動
2018/11/04(日),不開放,場地調整,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放
2018/11/05(一),體育教學,體育教學,體育教學,體育教學,體育教學,有場,有場,有場,有場,有場,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2018/11/06(二),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場
2018/11/07(三),體育教學,體育教學,有場,有場,有場,有場,有場,有場,有場,有場,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2018/11/08(四),集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動
2018/11/09(五),集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動
2018/11/10(六),不開放,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動
2018/11/11(日),不開放,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,不開放,不開放,不開放,不開放
2018/11/12(一),校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶
2018/11/13(二),校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶
2018/11/14(三),校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶
2018/11/15(四),校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶,校慶
2018/11/16(五),校友40重聚,校友40重聚,校友40重聚,校友40重聚,校友40重聚,校友40重聚,校友40重聚,校友40重聚,校友40重聚,校友40重聚,校友40重聚,校友40重聚,校友40重聚,校友40重聚
2018/11/17(六),不開放,全校運動會,全校運動會,全校運動會,全校運動會,全校運動會,全校運動會,全校運動會,全校運動會,全校運動會,全校運動會,全校運動會,全校運動會,全校運動會
2018/11/18(日),不開放,全校運動會,全校運動會,全校運動會,全校運動會,全校運動會,全校運動會,全校運動會,全校運動會,全校運動會,不開放,不開放,不開放,不開放
2018/11/19(一),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2018/11/20(二),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2018/11/21(三),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2018/11/22(四),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2018/11/23(五),體育教學,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整
2018/11/24(六),不開放,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動
2018/11/25(日),不開放,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,不開放,不開放,不開放,不開放
2018/11/26(一),休館日,休館日,休館日,休館日,休館日,休館日,休館日,休館日,休館日,場地調整,有場,有場,有場,有場
2018/11/27(二),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2018/11/28(三),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,籃球新生盃,籃球新生盃,籃球新生盃,籃球新生盃
2018/11/29(四),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2018/11/30(五),集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動
2018/12/01(六),不開放,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動
2018/12/02(日),不開放,臺大系統籃球賽,臺大系統籃球賽,臺大系統籃球賽,臺大系統籃球賽,臺大系統籃球賽,臺大系統籃球賽,臺大系統籃球賽,臺大系統籃球賽,臺大系統籃球賽,不開放,不開放,不開放,不開放
2018/12/03(一),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,男籃新生盃,男籃新生盃,男籃新生盃,男籃新生盃
2018/12/04(二),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2018/12/05(三),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2018/12/06(四),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2018/12/07(五),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,集會活動,集會活動,集會活動,集會活動,集會活動
2018/12/08(六),不開放,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動
2018/12/09(日),不開放,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,不開放,不開放,不開放,不開放
2018/12/10(一),體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動
2018/12/11(二),體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動
2018/12/12(三),體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動,體育活動
